epoch,lr-AdamW,step,test_mse,train_mse,val_mse
,0.001,56,,,
56,,56,,,152253.28125
,0.001,57,,,
57,,57,,,152205.15625
,0.001,58,,,
58,,58,,,152156.890625
,0.001,59,,,
59,,59,,,152108.515625
,0.001,60,,,
60,,60,,,152060.015625
,0.001,61,,,
61,,61,,,152011.3125
,0.001,62,,,
62,,62,,,151961.234375
,0.001,63,,,
63,,63,,,151906.21875
,0.001,64,,,
64,,64,,,151855.484375
,0.001,65,,,
65,,65,,,151805.671875
,0.001,66,,,
66,,66,,,151756.03125
,0.001,67,,,
67,,67,,,151706.21875
,0.001,68,,,
68,,68,,,151656.234375
,0.001,69,,,
69,,69,,,151606.09375
,0.001,70,,,
70,,70,,,151555.796875
,0.001,71,,,
71,,71,,,151505.34375
,0.001,72,,,
72,,72,,,151454.71875
,0.001,73,,,
73,,73,,,151403.96875
,0.001,74,,,
74,,74,,,151353.015625
,0.001,75,,,
75,,75,,,151301.90625
,0.001,76,,,
76,,76,,,151250.640625
,0.001,77,,,
77,,77,,,151199.21875
,0.001,78,,,
78,,78,,,151147.609375
,0.001,79,,,
79,,79,,,151095.84375
,0.001,80,,,
80,,80,,,151043.90625
,0.001,81,,,
81,,81,,,150991.828125
,0.001,82,,,
82,,82,,,150939.5625
,0.001,83,,,
83,,83,,,150887.140625
,0.001,84,,,
84,,84,,,150834.53125
,0.001,85,,,
85,,85,,,150781.765625
,0.001,86,,,
86,,86,,,150728.828125
,0.001,87,,,
87,,87,,,150675.71875
,0.001,88,,,
88,,88,,,150622.453125
,0.001,89,,,
89,,89,,,150568.96875
,0.001,90,,,
90,,90,,,150515.34375
,0.001,91,,,
91,,91,,,150461.546875
,0.001,92,,,
92,,92,,,150407.25
,0.001,93,,,
93,,93,,,150340.65625
,0.001,94,,,
94,,94,,,150252.171875
,0.001,95,,,
95,,95,,,150191.140625
,0.001,96,,,
96,,96,,,150137.671875
,0.001,97,,,
97,,97,,,150082.890625
,0.001,98,,,
98,,98,,,150027.46875
,0.001,99,,,
99,,99,,30957.62109375,
99,,99,,,149971.703125
,0.001,100,,,
100,,100,,,149915.609375
,0.001,101,,,
101,,101,,,149859.140625
,0.001,102,,,
102,,102,,,149802.53125
,0.001,103,,,
103,,103,,,149744.828125
,0.001,104,,,
104,,104,,,149686.96875
,0.001,105,,,
105,,105,,,149629.25
,0.001,106,,,
106,,106,,,149571.3125
,0.001,107,,,
107,,107,,,149513.296875
,0.001,108,,,
108,,108,,,149454.859375
,0.001,109,,,
109,,109,,,149396.71875
,0.001,110,,,
110,,110,,,149337.1875
,0.001,111,,,
111,,111,,,149278.15625
,0.001,112,,,
112,,112,,,149219.796875
,0.001,113,,,
113,,113,,,149160.5625
,0.001,114,,,
114,,114,,,149101.96875
,0.001,115,,,
115,,115,,,149043.1875
,0.001,116,,,
116,,116,,,148984.203125
,0.001,117,,,
117,,117,,,148925.015625
,0.001,118,,,
118,,118,,,148865.578125
,0.001,119,,,
119,,119,,,148805.984375
,0.001,120,,,
120,,120,,,148746.140625
,0.001,121,,,
121,,121,,,148686.078125
,0.001,122,,,
122,,122,,,148625.828125
,0.001,123,,,
123,,123,,,148565.359375
,0.001,124,,,
124,,124,,,148504.671875
,0.001,125,,,
125,,125,,,148443.765625
,0.001,126,,,
126,,126,,,148382.6875
,0.001,127,,,
127,,127,,,148321.375
,0.001,128,,,
128,,128,,,148259.84375
,0.001,129,,,
129,,129,,,148198.125
,0.001,130,,,
130,,130,,,148136.1875
,0.001,131,,,
131,,131,,,148074.078125
,0.001,132,,,
132,,132,,,148011.75
,0.001,133,,,
133,,133,,,147949.21875
,0.001,134,,,
134,,134,,,147886.46875
,0.001,135,,,
135,,135,,,147823.515625
,0.001,136,,,
136,,136,,,147760.3125
,0.001,137,,,
137,,137,,,147696.953125
,0.001,138,,,
138,,138,,,147633.359375
,0.001,139,,,
139,,139,,,147569.53125
,0.001,140,,,
140,,140,,,147505.515625
,0.001,141,,,
141,,141,,,147441.265625
,0.001,142,,,
142,,142,,,147376.828125
,0.001,143,,,
143,,143,,,147312.171875
,0.001,144,,,
144,,144,,,147247.28125
,0.001,145,,,
145,,145,,,147182.203125
,0.001,146,,,
146,,146,,,147116.890625
,0.001,147,,,
147,,147,,,147051.375
,0.001,148,,,
148,,148,,,146985.640625
,0.001,149,,,
149,,149,,30005.14453125,
149,,149,,,146919.671875
,0.001,150,,,
150,,150,,,146853.515625
,0.001,151,,,
151,,151,,,146787.125
,0.001,152,,,
152,,152,,,146720.515625
,0.001,153,,,
153,,153,,,146653.71875
,0.001,154,,,
154,,154,,,146586.6875
,0.001,155,,,
155,,155,,,146519.4375
,0.001,156,,,
156,,156,,,146451.953125
,0.001,157,,,
157,,157,,,146384.28125
,0.001,158,,,
158,,158,,,146316.359375
,0.001,159,,,
159,,159,,,146248.265625
,0.001,160,,,
160,,160,,,146179.921875
,0.001,161,,,
161,,161,,,146111.34375
,0.001,162,,,
162,,162,,,146042.578125
,0.001,163,,,
163,,163,,,145973.5625
,0.001,164,,,
164,,164,,,145904.359375
,0.001,165,,,
165,,165,,,145834.90625
,0.001,166,,,
166,,166,,,145765.25
,0.001,167,,,
167,,167,,,145695.375
,0.001,168,,,
168,,168,,,145625.265625
,0.001,169,,,
169,,169,,,145554.953125
,0.001,170,,,
170,,170,,,145484.609375
,0.001,171,,,
171,,171,,,145414.03125
,0.001,172,,,
172,,172,,,145343.1875
,0.001,173,,,
173,,173,,,145272.125
,0.001,174,,,
174,,174,,,145200.796875
,0.001,175,,,
175,,175,,,145129.28125
,0.001,176,,,
176,,176,,,145057.484375
,0.001,177,,,
177,,177,,,144985.453125
,0.001,178,,,
178,,178,,,144913.21875
,0.001,179,,,
179,,179,,,144840.703125
,0.001,180,,,
180,,180,,,144768.0
,0.001,181,,,
181,,181,,,144695.0625
,0.001,182,,,
182,,182,,,144621.859375
,0.001,183,,,
183,,183,,,144548.4375
,0.001,184,,,
184,,184,,,144474.796875
,0.001,185,,,
185,,185,,,144400.90625
,0.001,186,,,
186,,186,,,144326.796875
,0.001,187,,,
187,,187,,,144252.421875
,0.001,188,,,
188,,188,,,144177.8125
,0.001,189,,,
189,,189,,,144103.0
,0.001,190,,,
190,,190,,,144027.96875
,0.001,191,,,
191,,191,,,143952.671875
,0.001,192,,,
192,,192,,,143877.15625
,0.001,193,,,
193,,193,,,143801.390625
,0.001,194,,,
194,,194,,,143725.40625
,0.001,195,,,
195,,195,,,143649.171875
,0.001,196,,,
196,,196,,,143572.71875
,0.001,197,,,
197,,197,,,143496.0
,0.001,198,,,
198,,198,,,143419.078125
,0.001,199,,,
199,,199,,28913.99609375,
199,,199,,,143341.921875
,0.001,200,,,
200,,200,,,143264.515625
,0.001,201,,,
201,,201,,,143186.890625
,0.001,202,,,
202,,202,,,143109.015625
,0.001,203,,,
203,,203,,,143030.921875
,0.001,204,,,
204,,204,,,142952.578125
,0.001,205,,,
205,,205,,,142874.0
,0.001,206,,,
206,,206,,,142795.1875
,0.001,207,,,
207,,207,,,142716.125
,0.001,208,,,
208,,208,,,142636.859375
,0.001,209,,,
209,,209,,,142557.359375
,0.001,210,,,
210,,210,,,142477.609375
,0.001,211,,,
211,,211,,,142397.640625
,0.001,212,,,
212,,212,,,142317.390625
,0.001,213,,,
213,,213,,,142236.953125
,0.001,214,,,
214,,214,,,142156.265625
,0.001,215,,,
215,,215,,,142075.328125
,0.001,216,,,
216,,216,,,141994.171875
,0.001,217,,,
217,,217,,,141912.78125
,0.001,218,,,
218,,218,,,141831.140625
,0.001,219,,,
219,,219,,,141749.28125
,0.001,220,,,
220,,220,,,141667.1875
,0.001,221,,,
221,,221,,,141584.828125
,0.001,222,,,
222,,222,,,141502.265625
,0.001,223,,,
223,,223,,,141419.453125
,0.001,224,,,
224,,224,,,141336.421875
,0.001,225,,,
225,,225,,,141253.15625
,0.001,226,,,
226,,226,,,141169.640625
,0.001,227,,,
227,,227,,,141085.890625
,0.001,228,,,
228,,228,,,141001.90625
,0.001,229,,,
229,,229,,,140917.6875
,0.001,230,,,
230,,230,,,140833.25
,0.001,231,,,
231,,231,,,140748.5625
,0.001,232,,,
232,,232,,,140663.640625
,0.001,233,,,
233,,233,,,140578.46875
,0.001,234,,,
234,,234,,,140493.078125
,0.001,235,,,
235,,235,,,140407.46875
,0.001,236,,,
236,,236,,,140321.609375
,0.001,237,,,
237,,237,,,140235.515625
,0.001,238,,,
238,,238,,,140149.1875
,0.001,239,,,
239,,239,,,140062.625
,0.001,240,,,
240,,240,,,139975.84375
,0.001,241,,,
241,,241,,,139888.8125
,0.001,242,,,
242,,242,,,139801.546875
,0.001,243,,,
243,,243,,,139714.0625
,0.001,244,,,
244,,244,,,139626.328125
,0.001,245,,,
245,,245,,,139538.5625
,0.001,246,,,
246,,246,,,139452.71875
,0.001,247,,,
247,,247,,,139368.734375
,0.001,248,,,
248,,248,,,139254.015625
,0.001,249,,,
249,,249,,27639.173828125,
249,,249,,,139066.65625
,0.001,250,,,
250,,250,,,138943.375
,0.001,251,,,
251,,251,,,138830.15625
,0.001,252,,,
252,,252,,,138739.546875
,0.001,253,,,
253,,253,,,138647.671875
,0.001,254,,,
254,,254,,,138555.0
,0.001,255,,,
255,,255,,,138461.640625
,0.001,256,,,
256,,256,,,138367.65625
,0.001,257,,,
257,,257,,,138273.078125
,0.001,258,,,
258,,258,,,138177.96875
,0.001,259,,,
259,,259,,,138082.359375
,0.001,260,,,
260,,260,,,137986.296875
,0.001,261,,,
261,,261,,,137889.796875
,0.001,262,,,
262,,262,,,137792.90625
,0.001,263,,,
263,,263,,,137695.640625
,0.001,264,,,
264,,264,,,137598.015625
,0.001,265,,,
265,,265,,,137500.046875
,0.001,266,,,
266,,266,,,137401.765625
,0.001,267,,,
267,,267,,,137303.1875
,0.001,268,,,
268,,268,,,137204.3125
,0.001,269,,,
269,,269,,,137105.15625
,0.001,270,,,
270,,270,,,137005.734375
,0.001,271,,,
271,,271,,,136906.015625
,0.001,272,,,
272,,272,,,136806.09375
,0.001,273,,,
273,,273,,,136705.90625
,0.001,274,,,
274,,274,,,136605.453125
,0.001,275,,,
275,,275,,,136504.8125
,0.001,276,,,
276,,276,,,136403.90625
,0.001,277,,,
277,,277,,,136302.796875
,0.001,278,,,
278,,278,,,136201.484375
,0.001,279,,,
279,,279,,,136099.921875
,0.001,280,,,
280,,280,,,135998.15625
,0.001,281,,,
281,,281,,,135896.171875
,0.001,282,,,
282,,282,,,135794.015625
,0.001,283,,,
283,,283,,,135691.625
,0.001,284,,,
284,,284,,,135589.046875
,0.001,285,,,
285,,285,,,135486.265625
,0.001,286,,,
286,,286,,,135383.28125
,0.001,287,,,
287,,287,,,135280.09375
,0.001,288,,,
288,,288,,,135176.6875
,0.001,289,,,
289,,289,,,135073.109375
,0.001,290,,,
290,,290,,,134969.34375
,0.001,291,,,
291,,291,,,134865.375
,0.001,292,,,
292,,292,,,134761.234375
,0.001,293,,,
293,,293,,,134656.890625
,0.001,294,,,
294,,294,,,134552.359375
,0.001,295,,,
295,,295,,,134447.640625
,0.001,296,,,
296,,296,,,134342.734375
,0.001,297,,,
297,,297,,,134237.625
,0.001,298,,,
298,,298,,,134132.328125
,0.001,299,,,
299,,299,,26224.673828125,
299,,299,,,134026.859375
,0.001,300,,,
300,,300,,,133921.1875
,0.001,301,,,
301,,301,,,133815.34375
,0.001,302,,,
302,,302,,,133709.3125
,0.001,303,,,
303,,303,,,133603.109375
,0.001,304,,,
304,,304,,,133496.703125
,0.001,305,,,
305,,305,,,133390.109375
,0.001,306,,,
306,,306,,,133283.34375
,0.001,307,,,
307,,307,,,133176.390625
,0.001,308,,,
308,,308,,,133069.25
,0.001,309,,,
309,,309,,,132961.953125
,0.001,310,,,
310,,310,,,132854.453125
,0.001,311,,,
311,,311,,,132746.765625
,0.001,312,,,
312,,312,,,132638.921875
,0.001,313,,,
313,,313,,,132530.875
,0.001,314,,,
314,,314,,,132422.671875
,0.001,315,,,
315,,315,,,132314.265625
,0.001,316,,,
316,,316,,,132205.703125
,0.001,317,,,
317,,317,,,132096.953125
,0.001,318,,,
318,,318,,,131988.0
,0.001,319,,,
319,,319,,,131878.890625
,0.001,320,,,
320,,320,,,131769.609375
,0.001,321,,,
321,,321,,,131660.140625
,0.001,322,,,
322,,322,,,131550.53125
,0.001,323,,,
323,,323,,,131440.71875
,0.001,324,,,
324,,324,,,131330.71875
,0.001,325,,,
325,,325,,,131220.5625
,0.001,326,,,
326,,326,,,131110.234375
,0.001,327,,,
327,,327,,,130999.75
,0.001,328,,,
328,,328,,,130889.0390625
,0.001,329,,,
329,,329,,,130778.1875
,0.001,330,,,
330,,330,,,130667.15625
,0.001,331,,,
331,,331,,,130555.9765625
,0.001,332,,,
332,,332,,,130444.6015625
,0.001,333,,,
333,,333,,,130333.0703125
,0.001,334,,,
334,,334,,,130221.3671875
,0.001,335,,,
335,,335,,,130109.484375
,0.001,336,,,
336,,336,,,129997.4375
,0.001,337,,,
337,,337,,,129885.2109375
,0.001,338,,,
338,,338,,,129772.828125
,0.001,339,,,
339,,339,,,129660.2734375
,0.001,340,,,
340,,340,,,129547.5703125
,0.001,341,,,
341,,341,,,129434.6796875
,0.001,342,,,
342,,342,,,129321.6015625
,0.001,343,,,
343,,343,,,129208.390625
,0.001,344,,,
344,,344,,,129095.015625
,0.001,345,,,
345,,345,,,128981.484375
,0.001,346,,,
346,,346,,,128867.75
,0.001,347,,,
347,,347,,,128753.8671875
,0.001,348,,,
348,,348,,,128639.84375
,0.001,349,,,
349,,349,,24743.482421875,
349,,349,,,128525.6484375
,0.001,350,,,
350,,350,,,128411.2578125
,0.001,351,,,
351,,351,,,128296.7421875
,0.001,352,,,
352,,352,,,128182.0546875
,0.001,353,,,
353,,353,,,128067.203125
,0.001,354,,,
354,,354,,,127952.1953125
,0.001,355,,,
355,,355,,,127837.0390625
,0.001,356,,,
356,,356,,,127721.703125
,0.001,357,,,
357,,357,,,127606.21875
,0.001,358,,,
358,,358,,,127490.578125
,0.001,359,,,
359,,359,,,127374.765625
,0.001,360,,,
360,,360,,,127258.8125
,0.001,361,,,
361,,361,,,127142.6875
,0.001,362,,,
362,,362,,,127026.4140625
,0.001,363,,,
363,,363,,,126909.9765625
,0.001,364,,,
364,,364,,,126793.3984375
,0.001,365,,,
365,,365,,,126676.6796875
,0.001,366,,,
366,,366,,,126559.765625
,0.001,367,,,
367,,367,,,126442.7421875
,0.001,368,,,
368,,368,,,126322.9765625
,0.001,369,,,
369,,369,,,126208.453125
,0.001,370,,,
370,,370,,,126091.34375
,0.001,371,,,
371,,371,,,125974.0234375
,0.001,372,,,
372,,372,,,125856.5
,0.001,373,,,
373,,373,,,125738.765625
,0.001,374,,,
374,,374,,,125620.90625
,0.001,375,,,
375,,375,,,125502.875
,0.001,376,,,
376,,376,,,125384.6328125
,0.001,377,,,
377,,377,,,125266.2578125
,0.001,378,,,
378,,378,,,125147.6953125
,0.001,379,,,
379,,379,,,125028.9609375
,0.001,380,,,
380,,380,,,124910.09375
,0.001,381,,,
381,,381,,,124791.0703125
,0.001,382,,,
382,,382,,,124671.859375
,0.001,383,,,
383,,383,,,124552.515625
,0.001,384,,,
384,,384,,,124433.0078125
,0.001,385,,,
385,,385,,,124313.34375
,0.001,386,,,
386,,386,,,124193.5390625
,0.001,387,,,
387,,387,,,124073.5703125
,0.001,388,,,
388,,388,,,123953.453125
,0.001,389,,,
389,,389,,,123833.203125
,0.001,390,,,
390,,390,,,123712.796875
,0.001,391,,,
391,,391,,,123592.25
,0.001,392,,,
392,,392,,,123471.5625
,0.001,393,,,
393,,393,,,123350.6875
,0.001,394,,,
394,,394,,,123229.703125
,0.001,395,,,
395,,395,,,123108.5859375
,0.001,396,,,
396,,396,,,122987.3203125
,0.001,397,,,
397,,397,,,122865.9140625
,0.001,398,,,
398,,398,,,122744.359375
,0.001,399,,,
399,,399,,23251.271484375,
399,,399,,,122622.6640625
,0.001,400,,,
400,,400,,,122500.84375
,0.001,401,,,
401,,401,,,122378.875
,0.001,402,,,
402,,402,,,122256.765625
,0.001,403,,,
403,,403,,,122134.515625
,0.001,404,,,
404,,404,,,122012.140625
,0.001,405,,,
405,,405,,,121889.6171875
,0.001,406,,,
406,,406,,,121766.9765625
,0.001,407,,,
407,,407,,,121644.1875
,0.001,408,,,
408,,408,,,121521.2578125
,0.001,409,,,
409,,409,,,121398.21875
,0.001,410,,,
410,,410,,,121275.0390625
,0.001,411,,,
411,,411,,,121151.7265625
,0.001,412,,,
412,,412,,,121028.2578125
,0.001,413,,,
413,,413,,,120904.6796875
,0.001,414,,,
414,,414,,,120780.9609375
,0.001,415,,,
415,,415,,,120657.125
,0.001,416,,,
416,,416,,,120533.15625
,0.001,417,,,
417,,417,,,120409.046875
,0.001,418,,,
418,,418,,,120284.8125
,0.001,419,,,
419,,419,,,120160.4375
,0.001,420,,,
420,,420,,,120035.9609375
,0.001,421,,,
421,,421,,,119911.3359375
,0.001,422,,,
422,,422,,,119786.5859375
,0.001,423,,,
423,,423,,,119661.7265625
,0.001,424,,,
424,,424,,,119536.7109375
,0.001,425,,,
425,,425,,,119411.5703125
,0.001,426,,,
426,,426,,,119286.3203125
,0.001,427,,,
427,,427,,,119160.9453125
,0.001,428,,,
428,,428,,,119035.421875
,0.001,429,,,
429,,429,,,118909.765625
,0.001,430,,,
430,,430,,,118783.9765625
,0.001,431,,,
431,,431,,,118658.0625
,0.001,432,,,
432,,432,,,118531.9921875
,0.001,433,,,
433,,433,,,118405.7265625
,0.001,434,,,
434,,434,,,118279.125
,0.001,435,,,
435,,435,,,118151.8359375
,0.001,436,,,
436,,436,,,118021.5390625
,0.001,437,,,
437,,437,,,117875.2890625
,0.001,438,,,
438,,438,,,117755.5859375
,0.001,439,,,
439,,439,,,117615.09375
,0.001,440,,,
440,,440,,,117468.21875
,0.001,441,,,
441,,441,,,117341.9140625
,0.001,442,,,
442,,442,,,117219.2109375
,0.001,443,,,
443,,443,,,117093.453125
,0.001,444,,,
444,,444,,,116965.3046875
,0.001,445,,,
445,,445,,,116834.6171875
,0.001,446,,,
446,,446,,,116700.484375
,0.001,447,,,
447,,447,,,116573.6015625
,0.001,448,,,
448,,448,,,116456.25
,0.001,449,,,
449,,449,,21786.546875,
449,,449,,,116339.203125
,0.001,450,,,
450,,450,,,116215.9453125
,0.001,451,,,
451,,451,,,116085.0390625
,0.001,452,,,
452,,452,,,115945.9140625
,0.001,453,,,
453,,453,,,115803.78125
,0.001,454,,,
454,,454,,,115666.46875
,0.001,455,,,
455,,455,,,115544.0
,0.001,456,,,
456,,456,,,115423.0703125
,0.001,457,,,
457,,457,,,115298.46875
,0.001,458,,,
458,,458,,,115170.25
,0.001,459,,,
459,,459,,,115041.0078125
,0.001,460,,,
460,,460,,,114911.453125
,0.001,461,,,
461,,461,,,114781.5390625
,0.001,462,,,
462,,462,,,114651.3203125
,0.001,463,,,
463,,463,,,114520.796875
,0.001,464,,,
464,,464,,,114389.9765625
,0.001,465,,,
465,,465,,,114258.90625
,0.001,466,,,
466,,466,,,114127.5859375
,0.001,467,,,
467,,467,,,113996.0546875
,0.001,468,,,
468,,468,,,113864.3046875
,0.001,469,,,
469,,469,,,113732.3515625
,0.001,470,,,
470,,470,,,113600.2265625
,0.001,471,,,
471,,471,,,113467.9453125
,0.001,472,,,
472,,472,,,113335.5
,0.001,473,,,
473,,473,,,113202.9140625
,0.001,474,,,
474,,474,,,113070.1875
,0.001,475,,,
475,,475,,,112937.3125
,0.001,476,,,
476,,476,,,112804.3046875
,0.001,477,,,
477,,477,,,112671.203125
,0.001,478,,,
478,,478,,,112537.9609375
,0.001,479,,,
479,,479,,,112404.6328125
,0.001,480,,,
480,,480,,,112271.1796875
,0.001,481,,,
481,,481,,,112137.6328125
,0.001,482,,,
482,,482,,,112003.9765625
,0.001,483,,,
483,,483,,,111870.21875
,0.001,484,,,
484,,484,,,111736.3828125
,0.001,485,,,
485,,485,,,111602.4375
,0.001,486,,,
486,,486,,,111468.421875
,0.001,487,,,
487,,487,,,111334.3046875
,0.001,488,,,
488,,488,,,111200.0859375
,0.001,489,,,
489,,489,,,111065.8046875
,0.001,490,,,
490,,490,,,110931.4375
,0.001,491,,,
491,,491,,,110796.984375
,0.001,492,,,
492,,492,,,110662.453125
,0.001,493,,,
493,,493,,,110527.8359375
,0.001,494,,,
494,,494,,,110393.1484375
,0.001,495,,,
495,,495,,,110258.3828125
,0.001,496,,,
496,,496,,,110123.53125
,0.001,497,,,
497,,497,,,109988.6015625
,0.001,498,,,
498,,498,,,109853.5859375
,0.001,499,,,
499,,499,,20379.828125,
499,,499,,,109718.515625
,0.001,500,,,
500,,500,,,109583.3671875
,0.001,501,,,
501,,501,,,109448.125
,0.001,502,,,
502,,502,,,109312.8203125
,0.001,503,,,
503,,503,,,109177.4375
,0.001,504,,,
504,,504,,,109041.9765625
,0.001,505,,,
505,,505,,,108906.453125
,0.001,506,,,
506,,506,,,108770.875
,0.001,507,,,
507,,507,,,108635.1796875
,0.001,508,,,
508,,508,,,108499.453125
,0.001,509,,,
509,,509,,,108363.6328125
,0.001,510,,,
510,,510,,,108227.734375
,0.001,511,,,
511,,511,,,108091.78125
,0.001,512,,,
512,,512,,,107955.75
,0.001,513,,,
513,,513,,,107819.6484375
,0.001,514,,,
514,,514,,,107683.46875
,0.001,515,,,
515,,515,,,107547.234375
,0.001,516,,,
516,,516,,,107410.9296875
,0.001,517,,,
517,,517,,,107274.546875
,0.001,518,,,
518,,518,,,107138.09375
,0.001,519,,,
519,,519,,,107001.5703125
,0.001,520,,,
520,,520,,,106864.9609375
,0.001,521,,,
521,,521,,,106728.3203125
,0.001,522,,,
522,,522,,,106591.5859375
,0.001,523,,,
523,,523,,,106454.8125
,0.001,524,,,
524,,524,,,106317.9453125
,0.001,525,,,
525,,525,,,106181.0078125
,0.001,526,,,
526,,526,,,106044.0234375
,0.001,527,,,
527,,527,,,105906.9609375
,0.001,528,,,
528,,528,,,105769.828125
,0.001,529,,,
529,,529,,,105632.6328125
,0.001,530,,,
530,,530,,,105495.375
,0.001,531,,,
531,,531,,,105358.0546875
,0.001,532,,,
532,,532,,,105220.65625
,0.001,533,,,
533,,533,,,105083.203125
,0.001,534,,,
534,,534,,,104945.6953125
,0.001,535,,,
535,,535,,,104808.0859375
,0.001,536,,,
536,,536,,,104670.4375
,0.001,537,,,
537,,537,,,104532.71875
,0.001,538,,,
538,,538,,,104394.9609375
,0.001,539,,,
539,,539,,,104257.109375
,0.001,540,,,
540,,540,,,104119.203125
,0.001,541,,,
541,,541,,,103981.234375
,0.001,542,,,
542,,542,,,103843.203125
,0.001,543,,,
543,,543,,,103705.125
,0.001,544,,,
544,,544,,,103566.9609375
,0.001,545,,,
545,,545,,,103428.7421875
,0.001,546,,,
546,,546,,,103290.46875
,0.001,547,,,
547,,547,,,103152.125
,0.001,548,,,
548,,548,,,103013.734375
,0.001,549,,,
549,,549,,19097.01171875,
549,,549,,,102875.2578125
,0.001,550,,,
550,,550,,,102736.765625
,0.001,551,,,
551,,551,,,102598.1875
,0.001,552,,,
552,,552,,,102459.5625
,0.001,553,,,
553,,553,,,102320.84375
,0.001,554,,,
554,,554,,,102182.0859375
,0.001,555,,,
555,,555,,,102043.2578125
,0.001,556,,,
556,,556,,,101904.390625
,0.001,557,,,
557,,557,,,101765.4765625
,0.001,558,,,
558,,558,,,101626.4921875
,0.001,559,,,
559,,559,,,101487.453125
,0.001,560,,,
560,,560,,,101348.3515625
,0.001,561,,,
561,,561,,,101209.203125
,0.001,562,,,
562,,562,,,101069.9921875
,0.001,563,,,
563,,563,,,100930.7109375
,0.001,564,,,
564,,564,,,100791.3984375
,0.001,565,,,
565,,565,,,100652.0234375
,0.001,566,,,
566,,566,,,100512.6015625
,0.001,567,,,
567,,567,,,100373.109375
,0.001,568,,,
568,,568,,,100233.5625
,0.001,569,,,
569,,569,,,100093.96875
,0.001,570,,,
570,,570,,,99954.328125
,0.001,571,,,
571,,571,,,99814.6171875
,0.001,572,,,
572,,572,,,99674.90625
,0.001,573,,,
573,,573,,,99535.0703125
,0.001,574,,,
574,,574,,,99395.234375
,0.001,575,,,
575,,575,,,99255.3046875
,0.001,576,,,
576,,576,,,99115.34375
,0.001,577,,,
577,,577,,,98975.34375
,0.001,578,,,
578,,578,,,98835.2890625
,0.001,579,,,
579,,579,,,98695.203125
,0.001,580,,,
580,,580,,,98555.015625
,0.001,581,,,
581,,581,,,98414.8203125
,0.001,582,,,
582,,582,,,98274.578125
,0.001,583,,,
583,,583,,,98134.2578125
,0.001,584,,,
584,,584,,,97993.9140625
,0.001,585,,,
585,,585,,,97853.53125
,0.001,586,,,
586,,586,,,97713.046875
,0.001,587,,,
587,,587,,,97572.578125
,0.001,588,,,
588,,588,,,97432.0234375
,0.001,589,,,
589,,589,,,97291.421875
,0.001,590,,,
590,,590,,,97150.796875
,0.001,591,,,
591,,591,,,97010.109375
,0.001,592,,,
592,,592,,,96869.3984375
,0.001,593,,,
593,,593,,,96728.625
,0.001,594,,,
594,,594,,,96587.8046875
,0.001,595,,,
