epoch,lr-AdamW,step,test_mse,train_mse,val_mse
,0.001,56,,,
56,,56,,,152253.4375
,0.001,57,,,
57,,57,,,152205.328125
,0.001,58,,,
58,,58,,,152157.0625
,0.001,59,,,
59,,59,,,152108.6875
,0.001,60,,,
60,,60,,,152060.1875
,0.001,61,,,
61,,61,,,152011.515625
,0.001,62,,,
62,,62,,,151961.46875
,0.001,63,,,
63,,63,,,151906.453125
,0.001,64,,,
64,,64,,,151855.734375
,0.001,65,,,
65,,65,,,151805.921875
,0.001,66,,,
66,,66,,,151756.265625
,0.001,67,,,
67,,67,,,151706.46875
,0.001,68,,,
68,,68,,,151656.5
,0.001,69,,,
69,,69,,,151606.359375
,0.001,70,,,
70,,70,,,151556.078125
,0.001,71,,,
71,,71,,,151505.609375
,0.001,72,,,
72,,72,,,151455.015625
,0.001,73,,,
73,,73,,,151404.21875
,0.001,74,,,
74,,74,,,151353.28125
,0.001,75,,,
75,,75,,,151302.15625
,0.001,76,,,
76,,76,,,151250.90625
,0.001,77,,,
77,,77,,,151199.46875
,0.001,78,,,
78,,78,,,151147.859375
,0.001,79,,,
79,,79,,,151096.109375
,0.001,80,,,
80,,80,,,151044.1875
,0.001,81,,,
81,,81,,,150992.109375
,0.001,82,,,
82,,82,,,150939.875
,0.001,83,,,
83,,83,,,150887.484375
,0.001,84,,,
84,,84,,,150834.890625
,0.001,85,,,
85,,85,,,150782.203125
,0.001,86,,,
86,,86,,,150729.28125
,0.001,87,,,
87,,87,,,150676.203125
,0.001,88,,,
88,,88,,,150622.953125
,0.001,89,,,
89,,89,,,150569.515625
,0.001,90,,,
90,,90,,,150515.875
,0.001,91,,,
91,,91,,,150462.109375
,0.001,92,,,
92,,92,,,150408.125
,0.001,93,,,
93,,93,,,150353.953125
,0.001,94,,,
94,,94,,,150299.609375
,0.001,95,,,
95,,95,,,150245.09375
,0.001,96,,,
96,,96,,,150190.359375
,0.001,97,,,
97,,97,,,150135.4375
,0.001,98,,,
98,,98,,,150080.140625
,0.001,99,,,
99,,99,,30967.51171875,
99,,99,,,150024.234375
,0.001,100,,,
100,,100,,,149968.21875
,0.001,101,,,
101,,101,,,149911.609375
,0.001,102,,,
102,,102,,,149854.9375
,0.001,103,,,
103,,103,,,149797.90625
,0.001,104,,,
104,,104,,,149739.765625
,0.001,105,,,
105,,105,,,149681.34375
,0.001,106,,,
106,,106,,,149623.28125
,0.001,107,,,
107,,107,,,149564.921875
,0.001,108,,,
108,,108,,,149506.453125
,0.001,109,,,
109,,109,,,149447.546875
,0.001,110,,,
110,,110,,,149388.6875
,0.001,111,,,
111,,111,,,149328.9375
,0.001,112,,,
112,,112,,,149269.15625
,0.001,113,,,
113,,113,,,149210.09375
,0.001,114,,,
114,,114,,,149150.40625
,0.001,115,,,
115,,115,,,149091.4375
,0.001,116,,,
116,,116,,,149032.359375
,0.001,117,,,
117,,117,,,148973.109375
,0.001,118,,,
118,,118,,,148913.640625
,0.001,119,,,
119,,119,,,148853.96875
,0.001,120,,,
120,,120,,,148794.0625
,0.001,121,,,
121,,121,,,148733.15625
,0.001,122,,,
122,,122,,,148660.875
,0.001,123,,,
123,,123,,,148566.09375
,0.001,124,,,
124,,124,,,148501.171875
,0.001,125,,,
125,,125,,,148443.09375
,0.001,126,,,
126,,126,,,148382.203125
,0.001,127,,,
127,,127,,,148320.9375
,0.001,128,,,
128,,128,,,148259.4375
,0.001,129,,,
129,,129,,,148197.734375
,0.001,130,,,
130,,130,,,148135.765625
,0.001,131,,,
131,,131,,,148073.609375
,0.001,132,,,
132,,132,,,148011.265625
,0.001,133,,,
133,,133,,,147948.71875
,0.001,134,,,
134,,134,,,147885.9375
,0.001,135,,,
135,,135,,,147822.9375
,0.001,136,,,
136,,136,,,147759.734375
,0.001,137,,,
137,,137,,,147696.328125
,0.001,138,,,
138,,138,,,147632.765625
,0.001,139,,,
139,,139,,,147568.96875
,0.001,140,,,
140,,140,,,147504.96875
,0.001,141,,,
141,,141,,,147440.765625
,0.001,142,,,
142,,142,,,147376.3125
,0.001,143,,,
143,,143,,,147311.671875
,0.001,144,,,
144,,144,,,147246.796875
,0.001,145,,,
145,,145,,,147181.734375
,0.001,146,,,
146,,146,,,147116.46875
,0.001,147,,,
147,,147,,,147050.953125
,0.001,148,,,
148,,148,,,146985.234375
,0.001,149,,,
149,,149,,30004.640625,
149,,149,,,146919.28125
,0.001,150,,,
150,,150,,,146853.125
,0.001,151,,,
151,,151,,,146786.78125
,0.001,152,,,
152,,152,,,146720.203125
,0.001,153,,,
153,,153,,,146653.375
,0.001,154,,,
154,,154,,,146586.34375
,0.001,155,,,
155,,155,,,146519.125
,0.001,156,,,
156,,156,,,146451.671875
,0.001,157,,,
157,,157,,,146384.03125
,0.001,158,,,
158,,158,,,146316.140625
,0.001,159,,,
159,,159,,,146248.03125
,0.001,160,,,
160,,160,,,146179.71875
,0.001,161,,,
161,,161,,,146111.15625
,0.001,162,,,
162,,162,,,146042.40625
,0.001,163,,,
163,,163,,,145973.4375
,0.001,164,,,
164,,164,,,145904.46875
,0.001,165,,,
165,,165,,,145835.28125
,0.001,166,,,
166,,166,,,145765.828125
,0.001,167,,,
167,,167,,,145696.140625
,0.001,168,,,
168,,168,,,145626.1875
,0.001,169,,,
169,,169,,,145556.03125
,0.001,170,,,
170,,170,,,145485.609375
,0.001,171,,,
171,,171,,,145414.953125
,0.001,172,,,
172,,172,,,145344.0625
,0.001,173,,,
173,,173,,,145272.953125
,0.001,174,,,
174,,174,,,145201.5625
,0.001,175,,,
175,,175,,,145129.96875
,0.001,176,,,
176,,176,,,145058.15625
,0.001,177,,,
177,,177,,,144986.125
,0.001,178,,,
178,,178,,,144913.828125
,0.001,179,,,
179,,179,,,144841.3125
,0.001,180,,,
180,,180,,,144768.5625
,0.001,181,,,
181,,181,,,144695.609375
,0.001,182,,,
182,,182,,,144622.53125
,0.001,183,,,
183,,183,,,144549.21875
,0.001,184,,,
184,,184,,,144475.6875
,0.001,185,,,
185,,185,,,144401.953125
,0.001,186,,,
186,,186,,,144327.9375
,0.001,187,,,
187,,187,,,144253.734375
,0.001,188,,,
188,,188,,,144179.28125
,0.001,189,,,
189,,189,,,144104.65625
,0.001,190,,,
190,,190,,,144029.765625
,0.001,191,,,
191,,191,,,143954.65625
,0.001,192,,,
192,,192,,,143879.3125
,0.001,193,,,
193,,193,,,143803.71875
,0.001,194,,,
194,,194,,,143727.90625
,0.001,195,,,
195,,195,,,143651.890625
,0.001,196,,,
196,,196,,,143575.609375
,0.001,197,,,
197,,197,,,143499.09375
,0.001,198,,,
198,,198,,,143422.359375
,0.001,199,,,
199,,199,,28913.490234375,
199,,199,,,143345.359375
,0.001,200,,,
200,,200,,,143268.140625
,0.001,201,,,
201,,201,,,143190.6875
,0.001,202,,,
202,,202,,,143113.0
,0.001,203,,,
203,,203,,,143035.0625
,0.001,204,,,
204,,204,,,142956.859375
,0.001,205,,,
205,,205,,,142878.484375
,0.001,206,,,
206,,206,,,142799.828125
,0.001,207,,,
207,,207,,,142720.9375
,0.001,208,,,
208,,208,,,142641.8125
,0.001,209,,,
209,,209,,,142562.4375
,0.001,210,,,
210,,210,,,142482.859375
,0.001,211,,,
211,,211,,,142402.984375
,0.001,212,,,
212,,212,,,142322.921875
,0.001,213,,,
213,,213,,,142242.59375
,0.001,214,,,
214,,214,,,142162.046875
,0.001,215,,,
215,,215,,,142081.234375
,0.001,216,,,
216,,216,,,142000.203125
,0.001,217,,,
217,,217,,,141918.9375
,0.001,218,,,
218,,218,,,141837.421875
,0.001,219,,,
219,,219,,,141755.671875
,0.001,220,,,
220,,220,,,141673.671875
,0.001,221,,,
221,,221,,,141591.46875
,0.001,222,,,
222,,222,,,141509.015625
,0.001,223,,,
223,,223,,,141426.296875
,0.001,224,,,
224,,224,,,141343.34375
,0.001,225,,,
225,,225,,,141260.1875
,0.001,226,,,
226,,226,,,141176.78125
,0.001,227,,,
227,,227,,,141093.109375
,0.001,228,,,
228,,228,,,141009.234375
,0.001,229,,,
229,,229,,,140925.109375
,0.001,230,,,
230,,230,,,140840.75
,0.001,231,,,
231,,231,,,140756.15625
,0.001,232,,,
232,,232,,,140671.3125
,0.001,233,,,
233,,233,,,140586.265625
,0.001,234,,,
234,,234,,,140500.9375
,0.001,235,,,
235,,235,,,140415.40625
,0.001,236,,,
236,,236,,,140329.609375
,0.001,237,,,
237,,237,,,140243.609375
,0.001,238,,,
238,,238,,,140157.359375
,0.001,239,,,
239,,239,,,140070.890625
,0.001,240,,,
240,,240,,,139984.203125
,0.001,241,,,
241,,241,,,139897.25
,0.001,242,,,
242,,242,,,139810.078125
,0.001,243,,,
243,,243,,,139723.234375
,0.001,244,,,
244,,244,,,139636.109375
,0.001,245,,,
245,,245,,,139548.6875
,0.001,246,,,
246,,246,,,139461.015625
,0.001,247,,,
247,,247,,,139343.796875
,0.001,248,,,
248,,248,,,139240.484375
,0.001,249,,,
249,,249,,27668.908203125,
249,,249,,,139145.015625
,0.001,250,,,
250,,250,,,138971.375
,0.001,251,,,
251,,251,,,138891.015625
,0.001,252,,,
252,,252,,,138758.59375
,0.001,253,,,
253,,253,,,138579.65625
,0.001,254,,,
254,,254,,,138440.65625
,0.001,255,,,
255,,255,,,138340.390625
,0.001,256,,,
256,,256,,,138246.859375
,0.001,257,,,
257,,257,,,138152.140625
,0.001,258,,,
258,,258,,,138056.390625
,0.001,259,,,
259,,259,,,137959.6875
,0.001,260,,,
260,,260,,,137862.140625
,0.001,261,,,
261,,261,,,137763.859375
,0.001,262,,,
262,,262,,,137664.890625
,0.001,263,,,
263,,263,,,137565.25
,0.001,264,,,
264,,264,,,137465.078125
,0.001,265,,,
265,,265,,,137364.328125
,0.001,266,,,
266,,266,,,137263.09375
,0.001,267,,,
267,,267,,,137161.4375
,0.001,268,,,
268,,268,,,137059.34375
,0.001,269,,,
269,,269,,,136956.890625
,0.001,270,,,
270,,270,,,136854.0625
,0.001,271,,,
271,,271,,,136750.890625
,0.001,272,,,
272,,272,,,136647.421875
,0.001,273,,,
273,,273,,,136543.71875
,0.001,274,,,
274,,274,,,136439.8125
,0.001,275,,,
275,,275,,,136335.609375
,0.001,276,,,
276,,276,,,136231.15625
,0.001,277,,,
277,,277,,,136126.546875
,0.001,278,,,
278,,278,,,136021.6875
,0.001,279,,,
279,,279,,,135916.53125
,0.001,280,,,
280,,280,,,135811.15625
,0.001,281,,,
281,,281,,,135705.671875
,0.001,282,,,
282,,282,,,135600.015625
,0.001,283,,,
283,,283,,,135494.09375
,0.001,284,,,
284,,284,,,135388.203125
,0.001,285,,,
285,,285,,,135282.234375
,0.001,286,,,
286,,286,,,135176.1875
,0.001,287,,,
287,,287,,,135070.34375
,0.001,288,,,
288,,288,,,134964.171875
,0.001,289,,,
289,,289,,,134857.8125
,0.001,290,,,
290,,290,,,134751.1875
,0.001,291,,,
291,,291,,,134644.234375
,0.001,292,,,
292,,292,,,134537.0625
,0.001,293,,,
293,,293,,,134429.59375
,0.001,294,,,
294,,294,,,134321.921875
,0.001,295,,,
295,,295,,,134214.09375
,0.001,296,,,
296,,296,,,134105.96875
,0.001,297,,,
297,,297,,,133997.921875
,0.001,298,,,
298,,298,,,133889.703125
,0.001,299,,,
299,,299,,26153.3203125,
299,,299,,,133781.28125
,0.001,300,,,
300,,300,,,133672.921875
,0.001,301,,,
301,,301,,,133564.296875
,0.001,302,,,
302,,302,,,133455.4375
,0.001,303,,,
303,,303,,,133346.328125
,0.001,304,,,
304,,304,,,133236.96875
,0.001,305,,,
305,,305,,,133127.40625
,0.001,306,,,
306,,306,,,133017.578125
,0.001,307,,,
307,,307,,,132907.640625
,0.001,308,,,
308,,308,,,132797.484375
,0.001,309,,,
309,,309,,,132687.109375
,0.001,310,,,
310,,310,,,132576.53125
,0.001,311,,,
311,,311,,,132465.703125
,0.001,312,,,
312,,312,,,132354.65625
,0.001,313,,,
313,,313,,,132243.390625
,0.001,314,,,
314,,314,,,132131.921875
,0.001,315,,,
315,,315,,,132020.21875
,0.001,316,,,
316,,316,,,131908.328125
,0.001,317,,,
317,,317,,,131796.234375
,0.001,318,,,
318,,318,,,131683.921875
,0.001,319,,,
319,,319,,,131571.40625
,0.001,320,,,
320,,320,,,131458.6875
,0.001,321,,,
321,,321,,,131345.765625
,0.001,322,,,
322,,322,,,131232.84375
,0.001,323,,,
323,,323,,,131120.03125
,0.001,324,,,
324,,324,,,131006.9609375
,0.001,325,,,
325,,325,,,130894.0234375
,0.001,326,,,
326,,326,,,130781.2109375
,0.001,327,,,
327,,327,,,130668.3359375
,0.001,328,,,
328,,328,,,130556.9296875
,0.001,329,,,
329,,329,,,130445.3359375
,0.001,330,,,
330,,330,,,130333.828125
,0.001,331,,,
331,,331,,,130221.8125
,0.001,332,,,
332,,332,,,130110.4375
,0.001,333,,,
333,,333,,,129998.8515625
,0.001,334,,,
334,,334,,,129887.2578125
,0.001,335,,,
335,,335,,,129775.3046875
,0.001,336,,,
336,,336,,,129663.3046875
,0.001,337,,,
337,,337,,,129551.125
,0.001,338,,,
338,,338,,,129438.6875
,0.001,339,,,
339,,339,,,129326.140625
,0.001,340,,,
340,,340,,,129213.203125
,0.001,341,,,
341,,341,,,129100.140625
,0.001,342,,,
342,,342,,,128986.765625
,0.001,343,,,
343,,343,,,128873.421875
,0.001,344,,,
344,,344,,,128759.5859375
,0.001,345,,,
345,,345,,,128645.5625
,0.001,346,,,
346,,346,,,128531.09375
,0.001,347,,,
347,,347,,,128416.6484375
,0.001,348,,,
348,,348,,,128301.6953125
,0.001,349,,,
349,,349,,24649.318359375,
349,,349,,,128186.6875
,0.001,350,,,
350,,350,,,128071.234375
,0.001,351,,,
351,,351,,,127955.6171875
,0.001,352,,,
352,,352,,,127839.6484375
,0.001,353,,,
353,,353,,,127723.453125
,0.001,354,,,
354,,354,,,127606.9765625
,0.001,355,,,
355,,355,,,127490.140625
,0.001,356,,,
356,,356,,,127373.0390625
,0.001,357,,,
357,,357,,,127255.5703125
,0.001,358,,,
358,,358,,,127137.9296875
,0.001,359,,,
359,,359,,,127019.9453125
,0.001,360,,,
360,,360,,,126901.7265625
,0.001,361,,,
361,,361,,,126783.2109375
,0.001,362,,,
362,,362,,,126664.5
,0.001,363,,,
363,,363,,,126545.53125
,0.001,364,,,
364,,364,,,126426.3203125
,0.001,365,,,
365,,365,,,126306.9296875
,0.001,366,,,
366,,366,,,126187.2890625
,0.001,367,,,
367,,367,,,126067.53125
,0.001,368,,,
368,,368,,,125947.484375
,0.001,369,,,
369,,369,,,125827.3046875
,0.001,370,,,
370,,370,,,125706.8828125
,0.001,371,,,
371,,371,,,125586.3359375
,0.001,372,,,
372,,372,,,125465.5703125
,0.001,373,,,
373,,373,,,125344.21875
,0.001,374,,,
374,,374,,,125224.3046875
,0.001,375,,,
375,,375,,,125103.9140625
,0.001,376,,,
376,,376,,,124983.2890625
,0.001,377,,,
377,,377,,,124862.421875
,0.001,378,,,
378,,378,,,124741.3359375
,0.001,379,,,
379,,379,,,124620.0859375
,0.001,380,,,
380,,380,,,124498.578125
,0.001,381,,,
381,,381,,,124376.875
,0.001,382,,,
382,,382,,,124255.0078125
,0.001,383,,,
383,,383,,,124132.90625
,0.001,384,,,
384,,384,,,124010.6484375
,0.001,385,,,
385,,385,,,123888.3359375
,0.001,386,,,
386,,386,,,123765.8984375
,0.001,387,,,
387,,387,,,123643.2890625
,0.001,388,,,
388,,388,,,123520.515625
,0.001,389,,,
389,,389,,,123397.6015625
,0.001,390,,,
390,,390,,,123274.4375
,0.001,391,,,
391,,391,,,123151.1796875
,0.001,392,,,
392,,392,,,123027.6953125
,0.001,393,,,
393,,393,,,122904.0234375
,0.001,394,,,
394,,394,,,122780.21875
,0.001,395,,,
395,,395,,,122656.1875
,0.001,396,,,
396,,396,,,122531.9921875
,0.001,397,,,
397,,397,,,122407.6328125
,0.001,398,,,
398,,398,,,122283.078125
,0.001,399,,,
399,,399,,23131.912109375,
399,,399,,,122158.328125
,0.001,400,,,
400,,400,,,122033.3984375
,0.001,401,,,
401,,401,,,121908.3203125
,0.001,402,,,
402,,402,,,121783.046875
,0.001,403,,,
403,,403,,,121657.6015625
,0.001,404,,,
404,,404,,,121532.0234375
,0.001,405,,,
405,,405,,,121406.328125
,0.001,406,,,
406,,406,,,121280.546875
,0.001,407,,,
407,,407,,,121154.5546875
,0.001,408,,,
408,,408,,,121028.4375
,0.001,409,,,
409,,409,,,120902.1875
,0.001,410,,,
410,,410,,,120775.78125
,0.001,411,,,
411,,411,,,120649.2890625
,0.001,412,,,
412,,412,,,120522.7109375
,0.001,413,,,
413,,413,,,120395.9453125
,0.001,414,,,
414,,414,,,120269.125
,0.001,415,,,
415,,415,,,120142.1875
,0.001,416,,,
416,,416,,,120015.078125
,0.001,417,,,
417,,417,,,119887.859375
,0.001,418,,,
418,,418,,,119760.46875
,0.001,419,,,
419,,419,,,119632.9453125
,0.001,420,,,
420,,420,,,119505.2890625
,0.001,421,,,
421,,421,,,119377.453125
,0.001,422,,,
422,,422,,,119249.5703125
,0.001,423,,,
423,,423,,,119121.6953125
,0.001,424,,,
424,,424,,,118993.6015625
,0.001,425,,,
425,,425,,,118865.203125
,0.001,426,,,
426,,426,,,118736.0625
,0.001,427,,,
427,,427,,,118604.84375
,0.001,428,,,
428,,428,,,118458.2734375
,0.001,429,,,
429,,429,,,118327.15625
,0.001,430,,,
430,,430,,,118204.6328125
,0.001,431,,,
431,,431,,,118074.328125
,0.001,432,,,
432,,432,,,117937.109375
,0.001,433,,,
433,,433,,,117800.78125
,0.001,434,,,
434,,434,,,117668.6015625
,0.001,435,,,
435,,435,,,117541.0390625
,0.001,436,,,
436,,436,,,117416.9453125
,0.001,437,,,
437,,437,,,117291.6328125
,0.001,438,,,
438,,438,,,117160.8125
,0.001,439,,,
439,,439,,,117023.4375
,0.001,440,,,
440,,440,,,116882.9296875
,0.001,441,,,
441,,441,,,116747.421875
,0.001,442,,,
442,,442,,,116618.4375
,0.001,443,,,
443,,443,,,116496.9296875
,0.001,444,,,
444,,444,,,116371.5703125
,0.001,445,,,
445,,445,,,116238.515625
,0.001,446,,,
446,,446,,,116103.6328125
,0.001,447,,,
447,,447,,,115974.6015625
,0.001,448,,,
448,,448,,,115848.9140625
,0.001,449,,,
449,,449,,21645.984375,
449,,449,,,115720.7109375
,0.001,450,,,
450,,450,,,115587.171875
,0.001,451,,,
451,,451,,,115457.34375
,0.001,452,,,
452,,452,,,115327.09375
,0.001,453,,,
453,,453,,,115197.0390625
,0.001,454,,,
454,,454,,,115067.8984375
,0.001,455,,,
455,,455,,,114941.9296875
,0.001,456,,,
456,,456,,,114812.1875
,0.001,457,,,
457,,457,,,114681.2421875
,0.001,458,,,
458,,458,,,114555.7265625
,0.001,459,,,
459,,459,,,114430.9140625
,0.001,460,,,
460,,460,,,114302.7421875
,0.001,461,,,
461,,461,,,114175.3046875
,0.001,462,,,
462,,462,,,114050.3046875
,0.001,463,,,
463,,463,,,113924.7109375
,0.001,464,,,
464,,464,,,113797.3671875
,0.001,465,,,
465,,465,,,113668.8125
,0.001,466,,,
466,,466,,,113540.359375
,0.001,467,,,
467,,467,,,113412.4140625
,0.001,468,,,
468,,468,,,113283.5703125
,0.001,469,,,
469,,469,,,113156.3828125
,0.001,470,,,
470,,470,,,113029.484375
,0.001,471,,,
471,,471,,,112902.484375
,0.001,472,,,
472,,472,,,112773.5078125
,0.001,473,,,
473,,473,,,112654.6171875
,0.001,474,,,
474,,474,,,112533.796875
,0.001,475,,,
475,,475,,,112411.3046875
,0.001,476,,,
476,,476,,,112289.1484375
,0.001,477,,,
477,,477,,,112166.7421875
,0.001,478,,,
478,,478,,,112042.0625
,0.001,479,,,
479,,479,,,111922.9296875
,0.001,480,,,
480,,480,,,111802.0546875
,0.001,481,,,
481,,481,,,111680.90625
,0.001,482,,,
482,,482,,,111559.125
,0.001,483,,,
483,,483,,,111436.4375
,0.001,484,,,
484,,484,,,111319.6328125
,0.001,485,,,
485,,485,,,111202.6796875
,0.001,486,,,
486,,486,,,111084.796875
,0.001,487,,,
487,,487,,,110966.765625
,0.001,488,,,
488,,488,,,110846.7421875
,0.001,489,,,
489,,489,,,110732.6796875
,0.001,490,,,
490,,490,,,110620.71875
,0.001,491,,,
491,,491,,,110507.34375
,0.001,492,,,
492,,492,,,110393.5703125
,0.001,493,,,
493,,493,,,110278.796875
,0.001,494,,,
494,,494,,,110164.78125
,0.001,495,,,
495,,495,,,110053.40625
,0.001,496,,,
496,,496,,,109939.890625
,0.001,497,,,
497,,497,,,109825.7265625
,0.001,498,,,
498,,498,,,109709.125
,0.001,499,,,
499,,499,,20337.423828125,
499,,499,,,109595.140625
,0.001,500,,,
500,,500,,,109479.53125
,0.001,501,,,
501,,501,,,109364.09375
,0.001,502,,,
502,,502,,,109248.2734375
,0.001,503,,,
503,,503,,,109131.2578125
,0.001,504,,,
504,,504,,,109016.140625
,0.001,505,,,
505,,505,,,108899.2578125
,0.001,506,,,
506,,506,,,108782.0234375
,0.001,507,,,
507,,507,,,108662.4921875
,0.001,508,,,
508,,508,,,108544.7109375
,0.001,509,,,
509,,509,,,108424.5859375
,0.001,510,,,
510,,510,,,108304.6328125
,0.001,511,,,
511,,511,,,108182.6171875
,0.001,512,,,
512,,512,,,108062.3828125
,0.001,513,,,
513,,513,,,107940.25
,0.001,514,,,
514,,514,,,107818.1328125
,0.001,515,,,
515,,515,,,107694.796875
,0.001,516,,,
516,,516,,,107573.0703125
,0.001,517,,,
517,,517,,,107449.9921875
,0.001,518,,,
518,,518,,,107326.515625
,0.001,519,,,
519,,519,,,107201.8671875
,0.001,520,,,
520,,520,,,107078.84375
,0.001,521,,,
521,,521,,,106954.765625
,0.001,522,,,
522,,522,,,106830.3828125
,0.001,523,,,
523,,523,,,106704.8515625
,0.001,524,,,
524,,524,,,106580.3828125
,0.001,525,,,
525,,525,,,106455.3671875
,0.001,526,,,
526,,526,,,106329.78125
,0.001,527,,,
527,,527,,,106203.3125
,0.001,528,,,
528,,528,,,106077.3359375
,0.001,529,,,
529,,529,,,105950.90625
,0.001,530,,,
530,,530,,,105823.5625
,0.001,531,,,
531,,531,,,105695.078125
,0.001,532,,,
532,,532,,,105566.9921875
,0.001,533,,,
533,,533,,,105438.21875
,0.001,534,,,
534,,534,,,105308.7421875
,0.001,535,,,
535,,535,,,105178.0625
,0.001,536,,,
536,,536,,,105048.2734375
,0.001,537,,,
537,,537,,,104917.375
,0.001,538,,,
538,,538,,,104785.6484375
,0.001,539,,,
539,,539,,,104652.796875
,0.001,540,,,
540,,540,,,104521.0390625
,0.001,541,,,
541,,541,,,104388.0234375
,0.001,542,,,
542,,542,,,104254.5859375
,0.001,543,,,
543,,543,,,104119.9140625
,0.001,544,,,
544,,544,,,103986.2734375
,0.001,545,,,
545,,545,,,103851.671875
,0.001,546,,,
546,,546,,,103716.2890625
,0.001,547,,,
547,,547,,,103580.3828125
,0.001,548,,,
548,,548,,,103444.78125
,0.001,549,,,
549,,549,,19158.71484375,
549,,549,,,103308.25
,0.001,550,,,
550,,550,,,103171.3125
,0.001,551,,,
551,,551,,,103034.46875
,0.001,552,,,
552,,552,,,102897.234375
,0.001,553,,,
553,,553,,,102759.765625
,0.001,554,,,
554,,554,,,102621.53125
,0.001,555,,,
555,,555,,,102483.484375
,0.001,556,,,
556,,556,,,102345.0703125
,0.001,557,,,
557,,557,,,102205.8671875
,0.001,558,,,
558,,558,,,102066.46875
,0.001,559,,,
559,,559,,,101927.234375
,0.001,560,,,
560,,560,,,101787.3671875
,0.001,561,,,
561,,561,,,101646.875
,0.001,562,,,
562,,562,,,101506.515625
,0.001,563,,,
563,,563,,,101365.703125
,0.001,564,,,
564,,564,,,101224.2734375
,0.001,565,,,
565,,565,,,101082.625
,0.001,566,,,
566,,566,,,100940.7421875
,0.001,567,,,
567,,567,,,100798.4375
,0.001,568,,,
568,,568,,,100655.8125
,0.001,569,,,
569,,569,,,100512.9453125
,0.001,570,,,
570,,570,,,100369.8671875
,0.001,571,,,
571,,571,,,100226.546875
,0.001,572,,,
572,,572,,,100082.9921875
,0.001,573,,,
573,,573,,,99939.5078125
,0.001,574,,,
574,,574,,,99795.6484375
,0.001,575,,,
575,,575,,,99651.734375
,0.001,576,,,
576,,576,,,99507.859375
,0.001,577,,,
577,,577,,,99364.390625
,0.001,578,,,
578,,578,,,99223.2734375
,0.001,579,,,
579,,579,,,99086.6484375
,0.001,580,,,
580,,580,,,98950.109375
,0.001,581,,,
581,,581,,,98813.5859375
,0.001,582,,,
582,,582,,,98677.046875
,0.001,583,,,
583,,583,,,98544.1875
,0.001,584,,,
584,,584,,,98412.0859375
,0.001,585,,,
585,,585,,,98278.9296875
,0.001,586,,,
586,,586,,,98146.9921875
,0.001,587,,,
587,,587,,,98017.3125
,0.001,588,,,
588,,588,,,97888.3515625
,0.001,589,,,
589,,589,,,97758.765625
,0.001,590,,,
590,,590,,,97628.84375
,0.001,591,,,
591,,591,,,97500.109375
,0.001,592,,,
592,,592,,,97378.359375
,0.001,593,,,
593,,593,,,97257.421875
,0.001,594,,,
